"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"JPN","PPI","DOMESTIC","AGRWTH","M","1998-05",-2.527076,
"JPN","PPI","DOMESTIC","AGRWTH","M","1998-06",-2.352941,
"JPN","PPI","DOMESTIC","AGRWTH","M","1998-07",-2.445652,
"JPN","PPI","DOMESTIC","AGRWTH","M","1998-08",-2.270663,
"JPN","PPI","DOMESTIC","AGRWTH","M","1998-09",-2.274795,
"JPN","PPI","DOMESTIC","AGRWTH","M","1998-10",-2.3701,
"JPN","PPI","DOMESTIC","AGRWTH","M","1998-11",-2.463504,
"JPN","PPI","DOMESTIC","AGRWTH","M","1998-12",-2.3766,
"JPN","PPI","DOMESTIC","AGRWTH","M","1999-01",-2.744739,
"JPN","PPI","DOMESTIC","AGRWTH","M","1999-02",-2.66055,
"JPN","PPI","DOMESTIC","AGRWTH","M","1999-03",-2.486188,
"JPN","PPI","DOMESTIC","AGRWTH","M","1999-04",-2.400739,
"JPN","PPI","DOMESTIC","AGRWTH","M","1999-05",-2.037037,
"JPN","PPI","DOMESTIC","AGRWTH","M","1999-06",-2.038925,
"JPN","PPI","DOMESTIC","AGRWTH","M","1999-07",-1.76416,
"JPN","PPI","DOMESTIC","AGRWTH","M","1999-08",-1.672862,
"JPN","PPI","DOMESTIC","AGRWTH","M","1999-09",-1.489758,
"JPN","PPI","DOMESTIC","AGRWTH","M","1999-10",-1.027078,
"JPN","PPI","DOMESTIC","AGRWTH","M","1999-11",-0.8419083,
"JPN","PPI","DOMESTIC","AGRWTH","M","1999-12",-0.8426966,
"JPN","PPI","DOMESTIC","AGRWTH","M","2000-01",0,
"JPN","PPI","DOMESTIC","AGRWTH","M","2000-02",0.09425071,
"JPN","PPI","DOMESTIC","AGRWTH","M","2000-03",0.1888574,
"JPN","PPI","DOMESTIC","AGRWTH","M","2000-04",0.09460738,
"JPN","PPI","DOMESTIC","AGRWTH","M","2000-05",-0.1890359,
"JPN","PPI","DOMESTIC","AGRWTH","M","2000-06",-0.09460738,
"JPN","PPI","DOMESTIC","AGRWTH","M","2000-07",-0.3780718,
"JPN","PPI","DOMESTIC","AGRWTH","M","2000-08",-0.4725898,
"JPN","PPI","DOMESTIC","AGRWTH","M","2000-09",-0.6616257,
"JPN","PPI","DOMESTIC","AGRWTH","M","2000-10",-0.9433962,
"JPN","PPI","DOMESTIC","AGRWTH","M","2000-11",-1.037736,
"JPN","PPI","DOMESTIC","AGRWTH","M","2000-12",-1.227573,
"JPN","PPI","DOMESTIC","AGRWTH","M","2001-01",-1.975541,
"JPN","PPI","DOMESTIC","AGRWTH","M","2001-02",-1.977401,
"JPN","PPI","DOMESTIC","AGRWTH","M","2001-03",-1.979265,
"JPN","PPI","DOMESTIC","AGRWTH","M","2001-04",-2.079395,
"JPN","PPI","DOMESTIC","AGRWTH","M","2001-05",-2.17803,
"JPN","PPI","DOMESTIC","AGRWTH","M","2001-06",-2.367424,
"JPN","PPI","DOMESTIC","AGRWTH","M","2001-07",-2.656547,
"JPN","PPI","DOMESTIC","AGRWTH","M","2001-08",-2.754036,
"JPN","PPI","DOMESTIC","AGRWTH","M","2001-09",-2.854424,
"JPN","PPI","DOMESTIC","AGRWTH","M","2001-10",-3.238095,
"JPN","PPI","DOMESTIC","AGRWTH","M","2001-11",-3.336511,
"JPN","PPI","DOMESTIC","AGRWTH","M","2001-12",-3.250478,
"JPN","PPI","DOMESTIC","AGRWTH","M","2002-01",-3.262956,
"JPN","PPI","DOMESTIC","AGRWTH","M","2002-02",-3.073967,
"JPN","PPI","DOMESTIC","AGRWTH","M","2002-03",-2.980769,
"JPN","PPI","DOMESTIC","AGRWTH","M","2002-04",-2.702703,
"JPN","PPI","DOMESTIC","AGRWTH","M","2002-05",-2.516941,
"JPN","PPI","DOMESTIC","AGRWTH","M","2002-06",-2.521823,
"JPN","PPI","DOMESTIC","AGRWTH","M","2002-07",-2.339181,
"JPN","PPI","DOMESTIC","AGRWTH","M","2002-08",-2.34375,
"JPN","PPI","DOMESTIC","AGRWTH","M","2002-09",-2.15475,
"JPN","PPI","DOMESTIC","AGRWTH","M","2002-10",-1.771654,
"JPN","PPI","DOMESTIC","AGRWTH","M","2002-11",-1.577909,
"JPN","PPI","DOMESTIC","AGRWTH","M","2002-12",-1.581028,
"JPN","PPI","DOMESTIC","AGRWTH","M","2003-01",-1.190476,
"JPN","PPI","DOMESTIC","AGRWTH","M","2003-02",-1.288404,
"JPN","PPI","DOMESTIC","AGRWTH","M","2003-03",-1.288404,
"JPN","PPI","DOMESTIC","AGRWTH","M","2003-04",-1.488095,
"JPN","PPI","DOMESTIC","AGRWTH","M","2003-05",-1.588878,
"JPN","PPI","DOMESTIC","AGRWTH","M","2003-06",-1.791045,
"JPN","PPI","DOMESTIC","AGRWTH","M","2003-07",-1.397206,
"JPN","PPI","DOMESTIC","AGRWTH","M","2003-08",-1.2,
"JPN","PPI","DOMESTIC","AGRWTH","M","2003-09",-1.201201,
"JPN","PPI","DOMESTIC","AGRWTH","M","2003-10",-1.402806,
"JPN","PPI","DOMESTIC","AGRWTH","M","2003-11",-1.402806,
"JPN","PPI","DOMESTIC","AGRWTH","M","2003-12",-1.305221,
"JPN","PPI","DOMESTIC","AGRWTH","M","2004-01",-1.104418,
"JPN","PPI","DOMESTIC","AGRWTH","M","2004-02",-0.9036145,
"JPN","PPI","DOMESTIC","AGRWTH","M","2004-03",-0.7028112,
"JPN","PPI","DOMESTIC","AGRWTH","M","2004-04",-0.2014099,
"JPN","PPI","DOMESTIC","AGRWTH","M","2004-05",0,
"JPN","PPI","DOMESTIC","AGRWTH","M","2004-06",0.6079028,
"JPN","PPI","DOMESTIC","AGRWTH","M","2004-07",0.708502,
"JPN","PPI","DOMESTIC","AGRWTH","M","2004-08",0.708502,
"JPN","PPI","DOMESTIC","AGRWTH","M","2004-09",0.9118541,
"JPN","PPI","DOMESTIC","AGRWTH","M","2004-10",1.321138,
"JPN","PPI","DOMESTIC","AGRWTH","M","2004-11",1.117886,
"JPN","PPI","DOMESTIC","AGRWTH","M","2004-12",1.017294,
"JPN","PPI","DOMESTIC","AGRWTH","M","2005-01",0.4060914,
"JPN","PPI","DOMESTIC","AGRWTH","M","2005-02",0.2026342,
"JPN","PPI","DOMESTIC","AGRWTH","M","2005-03",0.3033367,
"JPN","PPI","DOMESTIC","AGRWTH","M","2005-04",0.8072654,
"JPN","PPI","DOMESTIC","AGRWTH","M","2005-05",0.8072654,
"JPN","PPI","DOMESTIC","AGRWTH","M","2005-06",0.5035247,
"JPN","PPI","DOMESTIC","AGRWTH","M","2005-07",0.7035176,
"JPN","PPI","DOMESTIC","AGRWTH","M","2005-08",0.8040201,
"JPN","PPI","DOMESTIC","AGRWTH","M","2005-09",0.8032129,
"JPN","PPI","DOMESTIC","AGRWTH","M","2005-10",1.10331,
"JPN","PPI","DOMESTIC","AGRWTH","M","2005-11",1.306533,
"JPN","PPI","DOMESTIC","AGRWTH","M","2005-12",1.611279,
"JPN","PPI","DOMESTIC","AGRWTH","M","2006-01",2.123357,
"JPN","PPI","DOMESTIC","AGRWTH","M","2006-02",2.325581,
"JPN","PPI","DOMESTIC","AGRWTH","M","2006-03",2.016129,
"JPN","PPI","DOMESTIC","AGRWTH","M","2006-04",1.601602,
"JPN","PPI","DOMESTIC","AGRWTH","M","2006-05",2.002002,
"JPN","PPI","DOMESTIC","AGRWTH","M","2006-06",2.004008,
"JPN","PPI","DOMESTIC","AGRWTH","M","2006-07",1.996008,
"JPN","PPI","DOMESTIC","AGRWTH","M","2006-08",2.293121,
"JPN","PPI","DOMESTIC","AGRWTH","M","2006-09",2.290837,
"JPN","PPI","DOMESTIC","AGRWTH","M","2006-10",1.587302,
"JPN","PPI","DOMESTIC","AGRWTH","M","2006-11",1.388889,
"JPN","PPI","DOMESTIC","AGRWTH","M","2006-12",1.288404,
"JPN","PPI","DOMESTIC","AGRWTH","M","2007-01",0.990099,
"JPN","PPI","DOMESTIC","AGRWTH","M","2007-02",0.6916996,
"JPN","PPI","DOMESTIC","AGRWTH","M","2007-03",0.7905138,
"JPN","PPI","DOMESTIC","AGRWTH","M","2007-04",1.280788,
"JPN","PPI","DOMESTIC","AGRWTH","M","2007-05",1.177625,
"JPN","PPI","DOMESTIC","AGRWTH","M","2007-06",1.375246,
"JPN","PPI","DOMESTIC","AGRWTH","M","2007-07",1.369863,
"JPN","PPI","DOMESTIC","AGRWTH","M","2007-08",0.9746588,
"JPN","PPI","DOMESTIC","AGRWTH","M","2007-09",0.7789679,
"JPN","PPI","DOMESTIC","AGRWTH","M","2007-10",1.5625,
"JPN","PPI","DOMESTIC","AGRWTH","M","2007-11",2.054795,
"JPN","PPI","DOMESTIC","AGRWTH","M","2007-12",2.348337,
"JPN","PPI","DOMESTIC","AGRWTH","M","2008-01",2.745098,
"JPN","PPI","DOMESTIC","AGRWTH","M","2008-02",3.238469,
"JPN","PPI","DOMESTIC","AGRWTH","M","2008-03",3.529412,
"JPN","PPI","DOMESTIC","AGRWTH","M","2008-04",3.307393,
"JPN","PPI","DOMESTIC","AGRWTH","M","2008-05",4.267701,
"JPN","PPI","DOMESTIC","AGRWTH","M","2008-06",4.941861,
"JPN","PPI","DOMESTIC","AGRWTH","M","2008-07",6.563706,
"JPN","PPI","DOMESTIC","AGRWTH","M","2008-08",6.853282,
"JPN","PPI","DOMESTIC","AGRWTH","M","2008-09",6.47343,
"JPN","PPI","DOMESTIC","AGRWTH","M","2008-10",4.326923,
"JPN","PPI","DOMESTIC","AGRWTH","M","2008-11",2.301055,
"JPN","PPI","DOMESTIC","AGRWTH","M","2008-12",0.669216,
"JPN","PPI","DOMESTIC","AGRWTH","M","2009-01",-1.812977,
"JPN","PPI","DOMESTIC","AGRWTH","M","2009-02",-2.661597,
"JPN","PPI","DOMESTIC","AGRWTH","M","2009-03",-3.219697,
"JPN","PPI","DOMESTIC","AGRWTH","M","2009-04",-3.954802,
"JPN","PPI","DOMESTIC","AGRWTH","M","2009-05",-5.116279,
"JPN","PPI","DOMESTIC","AGRWTH","M","2009-06",-5.909511,
"JPN","PPI","DOMESTIC","AGRWTH","M","2009-07",-7.246377,
"JPN","PPI","DOMESTIC","AGRWTH","M","2009-08",-7.407407,
"JPN","PPI","DOMESTIC","AGRWTH","M","2009-09",-6.896552,
"JPN","PPI","DOMESTIC","AGRWTH","M","2009-10",-5.990783,
"JPN","PPI","DOMESTIC","AGRWTH","M","2009-11",-4.311153,
"JPN","PPI","DOMESTIC","AGRWTH","M","2009-12",-3.038936,
"JPN","PPI","DOMESTIC","AGRWTH","M","2010-01",-0.6802721,
"JPN","PPI","DOMESTIC","AGRWTH","M","2010-02",-0.3943248,
"JPN","PPI","DOMESTIC","AGRWTH","M","2010-03",-0.1994018,
"JPN","PPI","DOMESTIC","AGRWTH","M","2010-04",0.1960784,
"JPN","PPI","DOMESTIC","AGRWTH","M","2010-05",0.1960784,
"JPN","PPI","DOMESTIC","AGRWTH","M","2010-06",0.09441744,
"JPN","PPI","DOMESTIC","AGRWTH","M","2010-07",-0.6928433,
"JPN","PPI","DOMESTIC","AGRWTH","M","2010-08",-0.8891374,
"JPN","PPI","DOMESTIC","AGRWTH","M","2010-09",-1.184361,
"JPN","PPI","DOMESTIC","AGRWTH","M","2010-10",-0.2035071,
"JPN","PPI","DOMESTIC","AGRWTH","M","2010-11",-0.4010496,
"JPN","PPI","DOMESTIC","AGRWTH","M","2010-12",-0.001855355,
"JPN","PPI","DOMESTIC","AGRWTH","M","2011-01",0.3988036,
"JPN","PPI","DOMESTIC","AGRWTH","M","2011-02",0.5994006,
"JPN","PPI","DOMESTIC","AGRWTH","M","2011-03",1.198801,
"JPN","PPI","DOMESTIC","AGRWTH","M","2011-04",1.694915,
"JPN","PPI","DOMESTIC","AGRWTH","M","2011-05",1.495513,
"JPN","PPI","DOMESTIC","AGRWTH","M","2011-06",1.598402,
"JPN","PPI","DOMESTIC","AGRWTH","M","2011-07",1.903808,
"JPN","PPI","DOMESTIC","AGRWTH","M","2011-08",1.805416,
"JPN","PPI","DOMESTIC","AGRWTH","M","2011-09",1.708543,
"JPN","PPI","DOMESTIC","AGRWTH","M","2011-10",0.6006006,
"JPN","PPI","DOMESTIC","AGRWTH","M","2011-11",0.6012024,
"JPN","PPI","DOMESTIC","AGRWTH","M","2011-12",0,
"JPN","PPI","DOMESTIC","AGRWTH","M","2012-01",-0.4965243,
"JPN","PPI","DOMESTIC","AGRWTH","M","2012-02",-0.2979146,
"JPN","PPI","DOMESTIC","AGRWTH","M","2012-03",-0.3948667,
"JPN","PPI","DOMESTIC","AGRWTH","M","2012-04",-1.470588,
"JPN","PPI","DOMESTIC","AGRWTH","M","2012-05",-1.768173,
"JPN","PPI","DOMESTIC","AGRWTH","M","2012-06",-2.556539,
"JPN","PPI","DOMESTIC","AGRWTH","M","2012-07",-3.244838,
"JPN","PPI","DOMESTIC","AGRWTH","M","2012-08",-2.955665,
"JPN","PPI","DOMESTIC","AGRWTH","M","2012-09",-2.371542,
"JPN","PPI","DOMESTIC","AGRWTH","M","2012-10",-1.791045,
"JPN","PPI","DOMESTIC","AGRWTH","M","2012-11",-1.89243,
"JPN","PPI","DOMESTIC","AGRWTH","M","2012-12",-1.397206,
"JPN","PPI","DOMESTIC","AGRWTH","M","2013-01",-0.998004,
"JPN","PPI","DOMESTIC","AGRWTH","M","2013-02",-0.7968128,
"JPN","PPI","DOMESTIC","AGRWTH","M","2013-03",-1.090188,
"JPN","PPI","DOMESTIC","AGRWTH","M","2013-04",-0.5970149,
"JPN","PPI","DOMESTIC","AGRWTH","M","2013-05",-0.3,
"JPN","PPI","DOMESTIC","AGRWTH","M","2013-06",0.605449,
"JPN","PPI","DOMESTIC","AGRWTH","M","2013-07",1.52439,
"JPN","PPI","DOMESTIC","AGRWTH","M","2013-08",1.624365,
"JPN","PPI","DOMESTIC","AGRWTH","M","2013-09",1.417004,
"JPN","PPI","DOMESTIC","AGRWTH","M","2013-10",1.621074,
"JPN","PPI","DOMESTIC","AGRWTH","M","2013-11",1.725888,
"JPN","PPI","DOMESTIC","AGRWTH","M","2013-12",1.720648,
"JPN","PPI","DOMESTIC","AGRWTH","M","2014-01",1.71371,
"JPN","PPI","DOMESTIC","AGRWTH","M","2014-02",1.204819,
"JPN","PPI","DOMESTIC","AGRWTH","M","2014-03",0.9018036,
"JPN","PPI","DOMESTIC","AGRWTH","M","2014-04",3.603604,
"JPN","PPI","DOMESTIC","AGRWTH","M","2014-05",3.811434,
"JPN","PPI","DOMESTIC","AGRWTH","M","2014-06",3.911735,
"JPN","PPI","DOMESTIC","AGRWTH","M","2014-07",3.903904,
"JPN","PPI","DOMESTIC","AGRWTH","M","2014-08",3.696304,
"JPN","PPI","DOMESTIC","AGRWTH","M","2014-09",3.493014,
"JPN","PPI","DOMESTIC","AGRWTH","M","2014-10",2.791625,
"JPN","PPI","DOMESTIC","AGRWTH","M","2014-11",2.694611,
"JPN","PPI","DOMESTIC","AGRWTH","M","2014-12",1.890547,
"JPN","PPI","DOMESTIC","AGRWTH","M","2015-01",0,
"JPN","PPI","DOMESTIC","AGRWTH","M","2015-02",-0.1001945,
"JPN","PPI","DOMESTIC","AGRWTH","M","2015-03",0.2984091,
"JPN","PPI","DOMESTIC","AGRWTH","M","2015-04",-2.414978,
"JPN","PPI","DOMESTIC","AGRWTH","M","2015-05",-2.123679,
"JPN","PPI","DOMESTIC","AGRWTH","M","2015-06",-2.121149,
"JPN","PPI","DOMESTIC","AGRWTH","M","2015-07",-2.697016,
"JPN","PPI","DOMESTIC","AGRWTH","M","2015-08",-3.277929,
"JPN","PPI","DOMESTIC","AGRWTH","M","2015-09",-3.475394,
"JPN","PPI","DOMESTIC","AGRWTH","M","2015-10",-3.401042,
"JPN","PPI","DOMESTIC","AGRWTH","M","2015-11",-3.310954,
"JPN","PPI","DOMESTIC","AGRWTH","M","2015-12",-3.329553,
"JPN","PPI","DOMESTIC","AGRWTH","M","2016-01",-2.988048,
"JPN","PPI","DOMESTIC","AGRWTH","M","2016-02",-3.093812,
"JPN","PPI","DOMESTIC","AGRWTH","M","2016-03",-3.482587,
"JPN","PPI","DOMESTIC","AGRWTH","M","2016-04",-3.781095,
"JPN","PPI","DOMESTIC","AGRWTH","M","2016-05",-4.166667,
"JPN","PPI","DOMESTIC","AGRWTH","M","2016-06",-4.063429,
"JPN","PPI","DOMESTIC","AGRWTH","M","2016-07",-3.781095,
"JPN","PPI","DOMESTIC","AGRWTH","M","2016-08",-3.403404,
"JPN","PPI","DOMESTIC","AGRWTH","M","2016-09",-3.11245,
"JPN","PPI","DOMESTIC","AGRWTH","M","2016-10",-2.522704,
"JPN","PPI","DOMESTIC","AGRWTH","M","2016-11",-2.121212,
"JPN","PPI","DOMESTIC","AGRWTH","M","2016-12",-0.9137056,
"JPN","PPI","DOMESTIC","AGRWTH","M","2017-01",0.8213552,
"JPN","PPI","DOMESTIC","AGRWTH","M","2017-02",1.235839,
"JPN","PPI","DOMESTIC","AGRWTH","M","2017-03",1.443299,
"JPN","PPI","DOMESTIC","AGRWTH","M","2017-04",2.068252,
"JPN","PPI","DOMESTIC","AGRWTH","M","2017-05",1.966874,
"JPN","PPI","DOMESTIC","AGRWTH","M","2017-06",1.859504,
"JPN","PPI","DOMESTIC","AGRWTH","M","2017-07",1.861427,
"JPN","PPI","DOMESTIC","AGRWTH","M","2017-08",2.072539,
"JPN","PPI","DOMESTIC","AGRWTH","M","2017-09",2.279793,
"JPN","PPI","DOMESTIC","AGRWTH","M","2017-10",2.795031,
"JPN","PPI","DOMESTIC","AGRWTH","M","2017-11",2.683178,
"JPN","PPI","DOMESTIC","AGRWTH","M","2017-12",2.151639,
"JPN","PPI","DOMESTIC","AGRWTH","M","2018-01",1.934827,
"JPN","PPI","DOMESTIC","AGRWTH","M","2018-02",1.831129,
"JPN","PPI","DOMESTIC","AGRWTH","M","2018-03",1.626016,
"JPN","PPI","DOMESTIC","AGRWTH","M","2018-04",1.621074,
"JPN","PPI","DOMESTIC","AGRWTH","M","2018-05",2.13198,
"JPN","PPI","DOMESTIC","AGRWTH","M","2018-06",2.332657,
"JPN","PPI","DOMESTIC","AGRWTH","M","2018-07",2.538071,
"JPN","PPI","DOMESTIC","AGRWTH","M","2018-08",2.538071,
"JPN","PPI","DOMESTIC","AGRWTH","M","2018-09",2.431611,
"JPN","PPI","DOMESTIC","AGRWTH","M","2018-10",2.416919,
"JPN","PPI","DOMESTIC","AGRWTH","M","2018-11",1.909548,
"JPN","PPI","DOMESTIC","AGRWTH","M","2018-12",1.003009,
"JPN","PPI","DOMESTIC","AGRWTH","M","2019-01",0.0999001,
"JPN","PPI","DOMESTIC","AGRWTH","M","2019-02",0.2997003,
"JPN","PPI","DOMESTIC","AGRWTH","M","2019-03",0.7,
"JPN","PPI","DOMESTIC","AGRWTH","M","2019-04",0.7976072,
"JPN","PPI","DOMESTIC","AGRWTH","M","2019-05",0.4970179,
"JPN","PPI","DOMESTIC","AGRWTH","M","2019-06",-0.1982161,
"JPN","PPI","DOMESTIC","AGRWTH","M","2019-07",-0.4950495,
"JPN","PPI","DOMESTIC","AGRWTH","M","2019-08",-0.6930693,
"JPN","PPI","DOMESTIC","AGRWTH","M","2019-09",-0.7912958,
"JPN","PPI","DOMESTIC","AGRWTH","M","2019-10",0.09832842,
"JPN","PPI","DOMESTIC","AGRWTH","M","2019-11",0.4930966,
"JPN","PPI","DOMESTIC","AGRWTH","M","2019-12",1.290963,
"JPN","PPI","DOMESTIC","AGRWTH","M","2020-01",1.996008,
"JPN","PPI","DOMESTIC","AGRWTH","M","2020-02",1.494024,
"JPN","PPI","DOMESTIC","AGRWTH","M","2020-03",0.2979146,
"JPN","PPI","DOMESTIC","AGRWTH","M","2020-04",-1.681503,
"JPN","PPI","DOMESTIC","AGRWTH","M","2020-05",-2.176063,
"JPN","PPI","DOMESTIC","AGRWTH","M","2020-06",-1.191658,
"JPN","PPI","DOMESTIC","AGRWTH","M","2020-07",-0.5970149,
"JPN","PPI","DOMESTIC","AGRWTH","M","2020-08",-0.1994018,
"JPN","PPI","DOMESTIC","AGRWTH","M","2020-09",-0.1994018,
"JPN","PPI","DOMESTIC","AGRWTH","M","2020-10",-1.669941,
"JPN","PPI","DOMESTIC","AGRWTH","M","2020-11",-1.766438,
"JPN","PPI","DOMESTIC","AGRWTH","M","2020-12",-1.470588,
"JPN","PPI","DOMESTIC","AGRWTH","M","2021-01",-0.8806262,
"JPN","PPI","DOMESTIC","AGRWTH","M","2021-02",-0.09813543,
"JPN","PPI","DOMESTIC","AGRWTH","M","2021-03",1.584158,
"JPN","PPI","DOMESTIC","AGRWTH","M","2021-04",4.024145,
"JPN","PPI","DOMESTIC","AGRWTH","M","2021-05",5.055612,
"JPN","PPI","DOMESTIC","AGRWTH","M","2021-06",5.125628,
"JPN","PPI","DOMESTIC","AGRWTH","M","2021-07",5.805806,
"JPN","PPI","DOMESTIC","AGRWTH","M","2021-08",5.794206,
"JPN","PPI","DOMESTIC","AGRWTH","M","2021-09",6.193806,
"JPN","PPI","DOMESTIC","AGRWTH","M","2021-10",7.992008,
"JPN","PPI","DOMESTIC","AGRWTH","M","2021-11",8.691309,
"JPN","PPI","DOMESTIC","AGRWTH","M","2021-12",8.159204,
"JPN","PPI","DOMESTIC","AGRWTH","M","2022-01",8.193484,
"JPN","PPI","DOMESTIC","AGRWTH","M","2022-02",8.251473,
"JPN","PPI","DOMESTIC","AGRWTH","M","2022-03",7.992203,
"KOR","PPI","DOMESTIC","AGRWTH","M","1979-10",29.61622,
"KOR","PPI","DOMESTIC","AGRWTH","M","1979-11",29.55117,
"KOR","PPI","DOMESTIC","AGRWTH","M","1979-12",29.85021,
"KOR","PPI","DOMESTIC","AGRWTH","M","1980-01",34.99823,
"KOR","PPI","DOMESTIC","AGRWTH","M","1980-02",52.92674,
"KOR","PPI","DOMESTIC","AGRWTH","M","1980-03",54.47431,
"KOR","PPI","DOMESTIC","AGRWTH","M","1980-04",52.52726,
"KOR","PPI","DOMESTIC","AGRWTH","M","1980-05",49.02525,
"KOR","PPI","DOMESTIC","AGRWTH","M","1980-06",47.88109,
"KOR","PPI","DOMESTIC","AGRWTH","M","1980-07",38.49112,
"KOR","PPI","DOMESTIC","AGRWTH","M","1980-08",36.71139,
"KOR","PPI","DOMESTIC","AGRWTH","M","1980-09",37.58124,
"KOR","PPI","DOMESTIC","AGRWTH","M","1980-10",37.3743,
"KOR","PPI","DOMESTIC","AGRWTH","M","1980-11",38.41463,
"KOR","PPI","DOMESTIC","AGRWTH","M","1980-12",41.06015,
"KOR","PPI","DOMESTIC","AGRWTH","M","1981-01",36.81448,
"KOR","PPI","DOMESTIC","AGRWTH","M","1981-02",20.58217,
"KOR","PPI","DOMESTIC","AGRWTH","M","1981-03",16.87225,
"KOR","PPI","DOMESTIC","AGRWTH","M","1981-04",17.65215,
"KOR","PPI","DOMESTIC","AGRWTH","M","1981-05",19.9228,
"KOR","PPI","DOMESTIC","AGRWTH","M","1981-06",20.35928,
"KOR","PPI","DOMESTIC","AGRWTH","M","1981-07",20.25208,
"KOR","PPI","DOMESTIC","AGRWTH","M","1981-08",17.85341,
"KOR","PPI","DOMESTIC","AGRWTH","M","1981-09",16.28671,
"KOR","PPI","DOMESTIC","AGRWTH","M","1981-10",15.1281,
"KOR","PPI","DOMESTIC","AGRWTH","M","1981-11",13.336,
"KOR","PPI","DOMESTIC","AGRWTH","M","1981-12",12.03271,
"KOR","PPI","DOMESTIC","AGRWTH","M","1982-01",11.14308,
"KOR","PPI","DOMESTIC","AGRWTH","M","1982-02",10.79643,
"KOR","PPI","DOMESTIC","AGRWTH","M","1982-03",9.574067,
"KOR","PPI","DOMESTIC","AGRWTH","M","1982-04",7.032401,
"KOR","PPI","DOMESTIC","AGRWTH","M","1982-05",4.059371,
"KOR","PPI","DOMESTIC","AGRWTH","M","1982-06",3.482587,
"KOR","PPI","DOMESTIC","AGRWTH","M","1982-07",3.499733,
"KOR","PPI","DOMESTIC","AGRWTH","M","1982-08",3.260099,
"KOR","PPI","DOMESTIC","AGRWTH","M","1982-09",3.355705,
"KOR","PPI","DOMESTIC","AGRWTH","M","1982-10",3.426351,
"KOR","PPI","DOMESTIC","AGRWTH","M","1982-11",3.339223,
"KOR","PPI","DOMESTIC","AGRWTH","M","1982-12",1.598888,
"KOR","PPI","DOMESTIC","AGRWTH","M","1983-01",0.811044,
"KOR","PPI","DOMESTIC","AGRWTH","M","1983-02",-0.2058672,
"KOR","PPI","DOMESTIC","AGRWTH","M","1983-03",0.05159959,
"KOR","PPI","DOMESTIC","AGRWTH","M","1983-04",-0.1719986,
"KOR","PPI","DOMESTIC","AGRWTH","M","1983-05",-0.8592542,
"KOR","PPI","DOMESTIC","AGRWTH","M","1983-06",-0.8241758,
"KOR","PPI","DOMESTIC","AGRWTH","M","1983-07",-0.7037418,
"KOR","PPI","DOMESTIC","AGRWTH","M","1983-08",-0.5319149,
"KOR","PPI","DOMESTIC","AGRWTH","M","1983-09",-0.786056,
"KOR","PPI","DOMESTIC","AGRWTH","M","1983-10",-0.8196721,
"KOR","PPI","DOMESTIC","AGRWTH","M","1983-11",-0.3932296,
"KOR","PPI","DOMESTIC","AGRWTH","M","1983-12",-0.1368457,
"KOR","PPI","DOMESTIC","AGRWTH","M","1984-01",-0.03423485,
"KOR","PPI","DOMESTIC","AGRWTH","M","1984-02",0.4469658,
"KOR","PPI","DOMESTIC","AGRWTH","M","1984-03",0.4985388,
"KOR","PPI","DOMESTIC","AGRWTH","M","1984-04",0.9476224,
"KOR","PPI","DOMESTIC","AGRWTH","M","1984-05",1.525394,
"KOR","PPI","DOMESTIC","AGRWTH","M","1984-06",1.402355,
"KOR","PPI","DOMESTIC","AGRWTH","M","1984-07",1.261884,
"KOR","PPI","DOMESTIC","AGRWTH","M","1984-08",1.035018,
"KOR","PPI","DOMESTIC","AGRWTH","M","1984-09",0.8784016,
"KOR","PPI","DOMESTIC","AGRWTH","M","1984-10",0.792011,
"KOR","PPI","DOMESTIC","AGRWTH","M","1984-11",0.4119464,
"KOR","PPI","DOMESTIC","AGRWTH","M","1984-12",0.01712915,
"KOR","PPI","DOMESTIC","AGRWTH","M","1985-01",-0.119863,
"KOR","PPI","DOMESTIC","AGRWTH","M","1985-02",-0.2224884,
"KOR","PPI","DOMESTIC","AGRWTH","M","1985-03",-0.3079028,
"KOR","PPI","DOMESTIC","AGRWTH","M","1985-04",-0.426694,
"KOR","PPI","DOMESTIC","AGRWTH","M","1985-05",-0.3585453,
"KOR","PPI","DOMESTIC","AGRWTH","M","1985-06",-0.290251,
"KOR","PPI","DOMESTIC","AGRWTH","M","1985-07",-0.3243428,
"KOR","PPI","DOMESTIC","AGRWTH","M","1985-08",-0.3414717,
"KOR","PPI","DOMESTIC","AGRWTH","M","1985-09",-0.3073246,
"KOR","PPI","DOMESTIC","AGRWTH","M","1985-10",-0.2391527,
"KOR","PPI","DOMESTIC","AGRWTH","M","1985-11",-0.2564103,
"KOR","PPI","DOMESTIC","AGRWTH","M","1985-12",-0.01712622,
"KOR","PPI","DOMESTIC","AGRWTH","M","1986-01",0.06857534,
"KOR","PPI","DOMESTIC","AGRWTH","M","1986-02",-0.3602058,
"KOR","PPI","DOMESTIC","AGRWTH","M","1986-03",-1.18394,
"KOR","PPI","DOMESTIC","AGRWTH","M","1986-04",-2.228317,
"KOR","PPI","DOMESTIC","AGRWTH","M","1986-05",-2.278958,
"KOR","PPI","DOMESTIC","AGRWTH","M","1986-06",-2.157534,
"KOR","PPI","DOMESTIC","AGRWTH","M","1986-07",-2.106525,
"KOR","PPI","DOMESTIC","AGRWTH","M","1986-08",-2.107247,
